text,label
the industrial manufacturing process often uses a nearly 5050 mixture of concentrated sulfuric acid and concentrated nitric acid,0
it nests between january and june,0
time magazine best inventions 2002,0
go ahead and increase the volume to 4 please,1
The scent of mogra flowers blooming at night is simply magical.,0
can you please update the status of flight dl123,1
That brand of detergent leaves clothes sparkling white.,0
order everything that's on my list for shopping,1
matt died but tricia survived,0
please include laundry on my to do list,1
Assemble a task force to address the recent security breach.,1
can you please speed up your speech,1
increase your vocals,1
within edit with,0
Get client approval on the revised mockups.,1
what's my pnc balance,1
"The community kitchen project is helping many needy families, very good initiative.",0
what are some deals on amazon,1
what's an interesting tidbit about rivers,1
his mother was the persian people noblewoman goharshad,0
confirm four for my reservation at fiji,1
i would like to switch to a different insurance plan,1
patients show great variability in their response to propofol at times showing profound sedation with small doses,0
mason is a town in tipton county tennessee tennessee united states,0
can you forward this email to my boss,1
immanuel lutheran church is standing on the original site,0
can you confirm my reservation for jim at lawry's,1
the second part of vol,0
how is my name saved aw,1
Lock all the doors when you leave.,1
this called for a revision in church policy,0
the show ran for three seasons and would later inspire a strangers with candy film,0
religiously tulsa is overwhelmingly protestant,0
why not buy it online,0
will getting a credit card help my credit score,1
this resulted in several legal battles,0
this creates the impression of 3 d and color,0
You need to sign the updated NDA and return it by close of business.,1
finally in 1841 wyoming county was created from genesee county,0
what are my insurance amenities,1
tell me how to get new insurance,1
Purchase new stationery supplies for the kids before school reopens.,1
"Siri, set a 20-minute timer for the pasta.",1
does mexico have any travel alerts i should know about,1
structures had to be built in extreme haste by both parties,0
that is accurate,1
what steps do i need to do to set up direct deposit,1
i need to know what is 85% of $1500,1
"Can we just, like, pause for a sec and, uh, re-evaluate this point?",1
this made many romanians feel that the normal democratic process was circumvented,0
do i have options on how to improve my credit score,1
are there any steps i need to take to use my credit card points,1
elsegem moregem ooike petegem en wortegem,0
do those i subscribe to have new videos,1
Tell the security guard that I will collect the parcel later today.,1
"Her jewelry collection is very elegant, mostly traditional pieces.",0
"Start the car, I'll be down in a minute.",1
how do i order checks once i run out,1
qanats are named kahrezes in armenian,0
only 60 of the water used for irrigation comes from surface water supplies,0
"My tailor stitched this blouse perfectly this time, very happy.",0
what do i need when i go shopping,1
is it possible to book 10 people from monday to tuesday in manhattan,1
Submit the project milestone report by Tuesday evening.,1
This newly opened flyover has really helped with the traffic congestion.,0
it was a 4 cylinder version of the ts3,0
please put a block on my wells fargo account immediately,1
i suspect some suspicious activity,1
see also list of steampunk works,0
sutherland is a mostly a residential area with a shopping centre located close to sutherland railway station sydney,0
what's the time in london right now,1
Could you suggest some quick exercises to relieve back pain?,1
i need to know what dominate means,1
she approached movies emotionally with a strongly colloquial writing style,0
where should i travel to next,1
their forces not such,0
do you know any good jokes,1
i want to check if there is any meeting room available between 8:00 and 10:00 am,1
it is mainly used for industrial applications,0
commonly featured singers include aaron g and paula terry,0
play the ace on the first spade trick,0
in 1973 poland voivodeships were changed again,0
the awareness is far removed from the five senses,0
Could you quickly show me the way to the post office?,1
Can you forward this job posting email to my college junior?,1
please flip coin ai,1
where's the nearest gas station,1
is joey my name,1
in 1877 the church was restored by public subscription,0
please tell me all the purchases on my hy-vee card for this statement period,1
do you know london's timezone,1
Sign me up for the company newsletter.,1
the hotel changed its policy and so did the order,0
compare noble eightfold pathconcentration and satipatthana,0
he also retrieves a false face mask from the longhouse,0
how safe is it to visit spain,1
diy e bombs could take out vehicles,0
My leg pain from yesterday's trek is still quite bad.,0
hes helped out a lot actually,0
The heat from the asphalt roads in summer is unbearable during the day.,0
of thorolf arise on,0
this gives an opportunity to discover site etiquette before getting involved,0
That tailor in the main market does excellent embroidery work on kurtis.,0
return it back to the original settings,1
change my seat to an window seat for my flight on monday,1
how many days before my credit card arrives,1
the second national tour opened at los angeles shubert theatre on 1 june 1988,0
